text,episode,video_name,segment_id,frame_start,frame_end
SCHECTEP 0010 L6310=1,9,MyGO,5708,27300,27300
SCHECTEP 0 C1,9,MyGO,5709,27304,27304
SCHECTEP 1 013103-,9,MyGO,5710,27308,27308
SCHECTEP 0 C1,9,MyGO,5711,27312,27320
SCHECTER ( 0102,9,MyGO,5712,27324,27324
SCHECTEP C 0601031,9,MyGO,5713,27328,27332
Ctr1 SCHECTEP,9,MyGO,5714,27336,27384
[$1=![ C7([3,9,MyGO,5715,27388,27388
海鈴,9,MyGO,5716,27468,27488
看來她好像還忘不掉前任的成員,9,MyGO,5717,27492,27544
等一下,9,MyGO,5718,27548,27572
等妳們取得共識後再和我連絡吧,9,MyGO,5719,27652,27720
"""`",9,MyGO,5720,27772,27776
"""",9,MyGO,5721,27780,27780
:,9,MyGO,5722,27784,27784
"""",9,MyGO,5723,27796,27812
我會為妳加油的,9,MyGO,5724,27836,27860
HEC,9,MyGO,5725,27892,27892
為什麼?,9,MyGO,5726,28072,28100
樂團要繼續不能少了貝斯手,9,MyGO,5727,28104,28148
爽世呢?,9,MyGO,5728,28152,28180
那傢伙不會回來了,9,MyGO,5729,28196,28224
她和我約好要一輩子組樂團了,9,MyGO,5730,28228,28280
那個誓言是騙人的,9,MyGO,5731,28284,28324
好好說明清楚,9,MyGO,5732,28388,28420
騙入是什麼意思?,9,MyGO,5733,28424,28452
是爽世同學說的嗎,9,MyGO,5734,28456,28484
沒錯,9,MyGO,5735,28508,28528
她有說要退出樂團嗎,9,MyGO,5736,28532,28612
這算什麼?,9,MyGO,5737,28632,28656
所以 Rikki是擅自拉新人進來的嗎,9,MyGO,5738,28660,28720
這樣太奇怪了吧?,9,MyGO,5739,28724,28744
應該和爽世同學,9,MyGO,5740,28748,28772
那傢伙根本就不打算組新樂團,9,MyGO,5741,28776,28832
她所做的=切,9,MyGO,5742,28852,28892
都是為了讓CRYCHIC復活,9,MyGO,5743,28896,28928
那傢伙說不需要妳和樂奈,9,MyGO,5744,28984,29064
她為了留住燈和我利用了妳們,9,MyGO,5745,29092,29156
妳說的燈是指高松燈嗎,9,MyGO,5746,29196,29260
她是我朋友,9,MyGO,5747,29272,29308
我要和愛音組樂團,9,MyGO,5748,29312,29352
立希要不要 起參加?,9,MyGO,5749,29356,29392
多虧有愛音幫忙,9,MyGO,5750,29404,29440
我才能在那麼久之後又和小燈講到話,9,MyGO,5751,29444,29500
我們沒辦法再重新開始嗎,9,MyGO,5752,29536,29624
重組樂團,9,MyGO,5753,29660,29680
"我,小燈還有立希",9,MyGO,5754,29692,29692
"小燈還有立希 我,",9,MyGO,5755,29696,29708
"我,小燈還有立希",9,MyGO,5756,29712,29776
不是這樣,9,MyGO,5757,29852,29868
爽世說過就算演唱會結束,9,MyGO,5758,29872,29928
"也會繼續組樂團,所以%",9,MyGO,5759,29932,29980
什麼叫不是這樣?,9,MyGO,5760,29984,30008
燈比較喜歡 CRYCHIC嗎,9,MyGO,5761,30040,30104
是這個意思嗎,9,MyGO,5762,30144,30168
妳想留住爽世,9,MyGO,5763,30184,30208
就表示不需要這傢伙了吧,9,MyGO,5764,30212,30252
"不是,我想和大家",9,MyGO,5765,30256,30300
已經不可能了,9,MyGO,5766,30324,30340
沒有不可能,9,MyGO,5767,30344,30368
妳想留住爽世?還是這傢伙?,9,MyGO,5768,30372,30412
到底是哪個?,9,MyGO,5769,30416,30432
妳在做什麼?,9,MyGO,5770,30492,30520
樂團不需要我了吧?,9,MyGO,5771,30536,30580
V,9,MyGO,5772,30712,30716
愛音,9,MyGO,5773,30728,30728
愛音 帚,9,MyGO,5774,30732,30752
),9,MyGO,5775,30756,30836
小燈就和爽世同學,9,MyGO,5776,30892,30932
一起組CRYCHIC吧,9,MyGO,5777,30936,30968
我受夠了%所以我才.,9,MyGO,5778,31224,31280
不想組什麼樂團的%,9,MyGO,5779,31324,31360
"嗜通""和""理所當然""是什麼呢?",9,MyGO,5780,31540,31648
就算用手中的東酉衡量,9,MyGO,5781,31676,31736
也都完全無法好好估測,9,MyGO,5782,31740,31812
面對隨著呼吸進進出出的不安,9,MyGO,5783,31816,31912
我也只能任其擺佈地伉立原地,9,MyGO,5784,31936,32040
"做事笨拙,總是徒勞",9,MyGO,5785,32064,32136
為了避免受傷而逃避著,9,MyGO,5786,32140,32228
在現實與筆記中來來回回以求慰藉,9,MyGO,5787,32232,32348
色指定/檢查 在現實與筆記中來來回向以求慰藉,9,MyGO,5788,32352,32404
色指定/梭查 在現實與筆記中來來回回以求慰藉,9,MyGO,5789,32408,32444
"啊啊,真是讓人活得難受的世界啊",9,MyGO,5790,32476,32484
"MINH PHUONG QUANG 啊啊,真是讓人活得難受的世界啊",9,MyGO,5791,32488,32552
"啊啊,真是讓人活得難受的世界啊",9,MyGO,5792,32556,32600
"不,不",9,MyGO,5793,32624,32688
這一切的切全都是我,9,MyGO,5794,32708,32768
畏畏縮縮哭哭啼啼的我,9,MyGO,5795,32772,32832
擁抱這所有一切的切,9,MyGO,5796,32836,32892
稍微睡上覺吧,9,MyGO,5797,32896,32912
41135 三_H卞 7{_==1回1 制作進行 李 稍微睡上一覺吧,9,MyGO,5798,32916,32916
1 1111=1 田 2|1/==1口) 制作進行 李 稍微睡上覺吧,9,MyGO,5799,32920,32964
U1 1111= L-田巾 >/1口1 制作進行 痛痛啊痛痛啊快采走吧,9,MyGO,5800,32968,33004
痛痛啊痛痛啊快飛走吧,9,MyGO,5801,33008,33028
為了不讓悲傷奪走切,9,MyGO,5802,33032,33112
我會繼續做自己的夥伴,9,MyGO,5803,33116,33128
Tio Firth 我會繼續做自己的夥伴,9,MyGO,5804,33132,33220
我會繼續做自己的夥伴,9,MyGO,5805,33224,33248
在這遙遙的漫艮路途之中,9,MyGO,5806,33252,33320
企式木C8 httos ilanime bang oream: 在這遙遙的漫艮路途之中,9,MyGO,5807,33324,33324
公式木-L^/ https:ilanimebang-dream. 在這遙遙的漫艮路途之中,9,MyGO,5808,33328,33344
公式木-L^-/ https:llanimebang-dream. 就算稍微喘口氣休息一下,9,MyGO,5809,33348,33396
tosilamimeibanddieal 就算稍微喘口氣休息一下,9,MyGO,5810,33400,33400
就算稍微喘口氣休息一下,9,MyGO,5811,33404,33480
相信也不會有人責怪我的,9,MyGO,5812,33484,33660
BanG Dream! Project,9,MyGO,5813,33664,33684
丁之達i併10一直迷失著),9,MyGO,5814,33836,33836
丁心出子(#10一直迷失著),9,MyGO,5815,33840,33888
寸乙 併10一直迷失著),9,MyGO,5816,33892,33980
丁乙出予併10一直迷失著),9,MyGO,5817,33984,34016
>乙迷于併10一直迷失著),9,MyGO,5818,34020,34028
寸乙出予併10一直迷失著),9,MyGO,5819,34032,34040
進予(10一直迷失著),9,MyGO,5820,34044,34044
後來怎麼樣了?,10,MyGO,5821,192,224
我是指樂團,10,MyGO,5822,256,280
結束了,10,MyGO,5823,340,360
是嗎,10,MyGO,5824,468,492
好擔心這次的考試喔,10,MyGO,5825,520,568
貴安,10,MyGO,5826,572,620
貴安 快要開始放暑假了呢,10,MyGO,5827,680,724
在那之前還有期末考試喔,10,MyGO,5828,728,772
爽世一定沒問題的吧,10,MyGO,5829,776,804
沒有這回事啦,10,MyGO,5830,808,848
下次教我功課吧,10,MyGO,5831,852,876
該怎麼辦呢,10,MyGO,5832,880,928
爽世真的很會教人呢,10,MyGO,5833,932,980
是這樣嗎,10,MyGO,5834,984,1012
估10一直迷失著),10,MyGO,5835,1052,1052
仙10一直迷失著片|0,10,MyGO,5836,1056,1088
(#10 一直迷失著片/0 y乙迷,10,MyGO,5837,1092,1108
這次又失敗了井/0 y乙迷,10,MyGO,5838,1112,1136
這次又失敗了,10,MyGO,5839,1140,1148
全都失敗了,10,MyGO,5840,1212,1284
我不想再悲傷了,10,MyGO,5841,1328,1368
也不想再難過了,10,MyGO,5842,1400,1436
"早知道不該開始的 可奈子,妳今天頭髮味道不一樣耶?",10,MyGO,5843,1472,1544
還味道呢,10,MyGO,5844,1548,1576
一切的一切 我用了姊姊的洗髮精,10,MyGO,5845,1580,1624
"一切的一切 果然沒錯,我就覺得",10,MyGO,5846,1628,1676
"小燈,早安",10,MyGO,5847,1688,1720
早安,10,MyGO,5848,1724,1748
明明流不出眼淚,10,MyGO,5849,1780,1816
妳之前不是也因為偷用挨罵嗎 眼角卻隱隱刺痛,10,MyGO,5850,1820,1880
_ 就是說啊 我不知道該怎麼辦,10,MyGO,5851,1896,1924
不過好羨慕妳喔 中+刁夕夕一原案 C 植 E 我不知道該怎麼辦 中+刁夕夕一宁+/` Cra,10,MyGO,5852,1928,1988
水 絢 1 翁,10,MyGO,5853,1992,1992
絢 1 %,10,MyGO,5854,1996,1996
絢 1 翁,10,MyGO,5855,2000,2000
內 水 也不知道該怎麼傳達才好,10,MyGO,5856,2004,2072
水 % [ %,10,MyGO,5857,2076,2076
紹 [ %,10,MyGO,5858,2080,2080
水 粑 [ %,10,MyGO,5859,2084,2084
紹集 [ %,10,MyGO,5860,2088,2088
8,10,MyGO,5861,2092,2092
8 好希望能細細傾訴,10,MyGO,5862,2096,2144
8,10,MyGO,5863,2148,2160
好希望她靜靜聆聽,10,MyGO,5864,2168,2212
好希望有辦法說出口,10,MyGO,5865,2260,2336
腦子裡一團亂,10,MyGO,5866,2392,2420
團子蟲,10,MyGO,5867,2460,2492
稟瀋監脅 僂,10,MyGO,5868,2508,2508
撮影監督 奧 編集,10,MyGO,5869,2512,2528
撮影監督 奧杠 許許多多的話語塞滿了耳中 編集 日,10,MyGO,5870,2532,2592
許許多多的話語塞滿了耳中,10,MyGO,5871,2596,2596
不對,10,MyGO,5872,2632,2652
嚎啕大哭的聲響在耳間迴盪,10,MyGO,5873,2680,2744
漸漸消失,10,MyGO,5874,2772,2800
不該是這樣的,10,MyGO,5875,2824,2852
我定是做錯了,10,MyGO,5876,2880,2960
制作協力 況村英祐 (Cr 荒井瑞希 (Cr,10,MyGO,5877,2968,3032
明明存在卻變得觸之不及,10,MyGO,5878,3040,3096
看得見卻消失得無影無蹤,10,MyGO,5879,3116,3164
監督 柿I大,10,MyGO,5880,3188,3192
臥叡 全部都掐矣視見了,10,MyGO,5881,3196,3196
臥殼 全部都滿矣墜見了,10,MyGO,5882,3200,3200
臥_ 全部都潸矣7見了,10,MyGO,5883,3204,3204
臥划 全部都消矣不見了,10,MyGO,5884,3208,3240
臥織 全部都滿矣視見了,10,MyGO,5885,3244,3244
臥_ 全部都消矣芥見了,10,MyGO,5886,3248,3248
臥織 全部都瀾矣視見了,10,MyGO,5887,3252,3252
臥5 全部都消矣不見了,10,MyGO,5888,3256,3260
臥叡 全部都澈矣視見了,10,MyGO,5889,3264,3264
監督 柿本應大,10,MyGO,5890,3268,3280
監督柿本I大,10,MyGO,5891,3284,3284
什麼也不剩,10,MyGO,5892,3288,3316
耒,10,MyGO,5893,3320,3320
什麼也不剩,10,MyGO,5894,3344,3372
因為我什麼也沒有說,10,MyGO,5895,3408,3452
這一次,10,MyGO,5896,3480,3500
"僕[2{士芭界亦匕擊<7,",10,MyGO,5897,3516,3516
"僕[2{工芭界朴&擊<7,",10,MyGO,5898,3520,3520
"僕[2{士芭界丸`匕擊`<7,",10,MyGO,5899,3524,3524
僕|二(士芷界力` 韋,10,MyGO,5900,3528,3528
[二(云芒界力,10,MyGO,5901,3532,3532
又沒能變成人類,10,MyGO,5902,3544,3584
木!J人y夕一儿/才) 夕)卜5久-)一匕夕于-一入 OBanG Dream! Project,10,MyGO,5903,3592,3668
木!J不y夕一+沙儿) 夕心卜5入-)8-匕夕于r一入 OBanG Dream! Project,10,MyGO,5904,3672,3672
木177y夕-才y才) ))卜77=)8-匕夕于r一入 OBanG Dream! Project,10,MyGO,5905,3676,3676
但是卻始終失敗,10,MyGO,5906,3688,3728
口中變得空無一物,10,MyGO,5907,3740,3788
"4,"" (C",10,MyGO,5908,3792,3792
"4,"" _($-%> 4",10,MyGO,5909,3796,3800
找不到訴說的話語,10,MyGO,5910,3804,3852
"3""3 0",10,MyGO,5911,3856,3860
該怎麼辦才好,10,MyGO,5912,3892,3920
(`1!<_0.,10,MyGO,5913,4080,4080
(;,10,MyGO,5914,4084,4088
(`(' (-4.,10,MyGO,5915,4092,4096
(`(' (-1:,10,MyGO,5916,4100,4108
(,10,MyGO,5917,4112,4116
(`('-4:,10,MyGO,5918,4120,4120
(`('(-4.,10,MyGO,5919,4124,4124
(`1'<-4:,10,MyGO,5920,4128,4128
椅背壓不下去,10,MyGO,5921,4132,4168
吵到妳了吧?,10,MyGO,5922,4172,4204
這個位子...,10,MyGO,5923,4244,4272
那麼現在開始放映,10,MyGO,5924,4440,4488
"謝謝妳,幫了大忙",10,MyGO,5925,4492,4536
請各位觀眾慢慢觀賞到最後,10,MyGO,5926,4540,4588
今天的節目到此結束,10,MyGO,5927,4760,4844
由於場內有階梯落差...,10,MyGO,5928,4848,4900
這樣很危險的,10,MyGO,5929,5248,5276
妳還好嗎,10,MyGO,5930,5492,5520
妳看起來好像快哭出來了,10,MyGO,5931,5556,5596
在都市也看得見北極星呢,10,MyGO,5932,5916,5992
我以為東京看不見星星,10,MyGO,5933,6008,6080
當初發現時嚇了一跳呢,10,MyGO,5934,6084,6128
大熊座,10,MyGO,5935,6284,6316
小熊座,10,MyGO,5936,6336,6364
卜C-oi攣 +匕-o花儻 F亡-# 1=己 (7+--亡- Siuinoi1 {自uf L-iiio{#亡u52匕T 己[071- eiinon&Lt i<uru11廿. 匕<tftiL1a <t-) Otuf. 31602#^;[`+5L亡<t亡L Iut+TI,10,MyGO,5937,6400,6400
7+-+C-o8* F匕-0佗:. 一卜匕- (u豆) 蔽3[1601567/#0##=t 6#201+-#=- 3JH5n饕L_ 二< C1 CCO(i|0#L|賁.糞t1Fi> #6'$301^80&35[7<1= hn<已,10,MyGO,5938,6404,6404
#5`-1# {-*.$#1_0#157x#0/ -匕- Gui ^&-a)tsal0_ ISiiCula#ih 0rL TEn^Ful&= 5=5011,10,MyGO,5939,6408,6408
#=0# 卜匕-0花k A匕- Gt3 亡<ful| iu60r-37/1+0 F亡u5二亡i 6=001+- t8)l51+Li= F匕-#. F<#乙ui E< OtLn寸. 廿r. LisooEn^tLr5iL,10,MyGO,5940,6412,6412
A匕- 3己 1 Ui. L<funt g+L du 項ti寸 FC-0 十亡-oLh. 5#u801#67_1+00 (廿+f) 0o7+ EdJtoniu #亡u'3二tt +<口zu' h<匕 G153o26~tL亡,10,MyGO,5941,6416,6420
K 0C1 那個-(21心 貝@日,10,MyGO,5942,6424,6440
KA ( 那個-|214` 頁@日垚0,10,MyGO,5943,6444,6452
KA 0C1 那個-(21小 貝@日,10,MyGO,5944,6456,6468
0`C1 L(2卞4 負@日 莆-朴,10,MyGO,5945,6472,6480
看起來像是首詩呢,10,MyGO,5946,6500,6532
用詩感覺就能傳達出去了,10,MyGO,5947,6624,6676
那些沒能說清楚的事,10,MyGO,5948,6680,6724
思緒也能勝過千言萬語,10,MyGO,5949,6728,6788
"干_+ -1+51""7L#.1 >p+小下 石o下|<隈4]9`71""么`",10,MyGO,5950,6892,6936
希望妳能傳達出去,10,MyGO,5951,7160,7192
詩%,10,MyGO,5952,7432,7448
詩.,10,MyGO,5953,7452,7456
C =+~~# 午S 44^~1 <~<~ <=+~1 5~ 二C> 二斗 F C<,10,MyGO,5954,7632,7716
這是一首詩,10,MyGO,5955,7996,8028
和我一起辦演唱會,10,MyGO,5956,8344,8408
妳不管爽世同學了嗎,10,MyGO,5957,8440,8476
HOUSE Rarie LIVE,10,MyGO,5958,8648,8672
演唱會?,10,MyGO,5959,8676,8696
妳=個人?,10,MyGO,5960,8700,8720
'廿士世伍力在,10,MyGO,5961,8724,8724
11111],10,MyGO,5962,8728,8728
14i仙,10,MyGO,5963,8732,8732
七u1力,10,MyGO,5964,8736,8736
1,10,MyGO,5965,8740,8744
有點突然耶,10,MyGO,5966,8760,8796
如果是開場應該還可以,10,MyGO,5967,8824,8872
在這個展廳,10,MyGO,5968,8876,8904
"時間有點短,可以嗎",10,MyGO,5969,8916,8956
nintt力石,10,MyGO,5970,8960,8960
ft且1力t6,10,MyGO,5971,8968,8968
坦m+,10,MyGO,5972,8972,8984
tum1),10,MyGO,5973,8988,8992
1,10,MyGO,5974,9004,9004
那妳等我一下喔,10,MyGO,5975,9020,9048
G3ed$,10,MyGO,5976,9120,9120
妳說燈 >$,10,MyGO,5977,9124,9148
立希沒聽她說過嗎,10,MyGO,5978,9152,9192
"我不曉得發生什麼事,也不多過問了",10,MyGO,5979,9216,9284
不過姊姊我很擔心喔,10,MyGO,5980,9288,9332
0=11,10,MyGO,5981,9376,9388
什麼時候開始? =11,10,MyGO,5982,9392,9420
=1,10,MyGO,5983,9424,9432
18:00 )-`]:-,10,MyGO,5984,9436,9436
18:00 這個高松是誰啊?,10,MyGO,5985,9440,9492
18:00 心 燈(Akari)?,10,MyGO,5986,9496,9496
(  0Si130 燈|Akari)?,10,MyGO,5987,9500,9504
0 f051T1130 燈|Akari)?,10,MyGO,5988,9508,9508
(  0Si130 燈|Akari)?,10,MyGO,5989,9512,9520
(  0Si130 這個字怎麼唸啊,10,MyGO,5990,9524,9536
0 f051T1130 這個字怎麼唸啊,10,MyGO,5991,9540,9568
盯,10,MyGO,5992,9572,9576
盯.,10,MyGO,5993,9580,9580
盯,10,MyGO,5994,9584,9584
盯.,10,MyGO,5995,9588,9588
凜凜子小姐,10,MyGO,5996,9592,9624
來了,10,MyGO,5997,9628,9644
這個要怎麼辦啊?,10,MyGO,5998,9648,9684
先幫我放那邊,10,MyGO,5999,9704,9732
好,10,MyGO,6000,9736,9748
"樂奈,不可以吃掉喔",10,MyGO,6001,9752,9792
凜凜子小姐,10,MyGO,6002,9796,9820
怎麼了,10,MyGO,6003,9824,9840
妳偷吃了,10,MyGO,6004,9844,9876
我沒有吃,10,MyGO,6005,9880,9908
"雖然大家都不在,也沒有準備歌曲",10,MyGO,6006,10876,10976
這是一首詩,10,MyGO,6007,10992,11044
~< ~ 1=1,10,MyGO,6008,11120,11120
/ (圭=7,10,MyGO,6009,11124,11124
V CL寺-1 M飛毛寸寸t卜 1](1;<7 )中,10,MyGO,6010,11128,11128
"7"" (唱詩之歌) @中<碳-7 44<<.失 心-卜 M心毛寸寸tKh""+7",10,MyGO,6011,11132,11132
"%4('七 7"" (唱詩之歌) @中<碳,7 /4<7.失 4- 刃寸tkh""+7",10,MyGO,6012,11136,11136
"鼐`""七 力"" (唱詩之歌) 夭中<碳-7 /+<<.失 4-] 3Ttkh""+`7",10,MyGO,6013,11140,11148
"布`""七 力 (唱詩之歌) 4中<碳,7 /4<<.失 4-1 ytkh""+`7",10,MyGO,6014,11152,11188
"力"" 我要唱一首詩 4中|<碳,7 /4<<.失 4-1  et9寸th""+7",10,MyGO,6015,11192,11252
過去,10,MyGO,6016,11300,11332
曾有人牽起我的手,10,MyGO,6017,11336,11392
曾有人與我 起歌唱,10,MyGO,6018,11412,11492
但我卻毀壞了一切,10,MyGO,6019,11496,11540
我迷失了方向,10,MyGO,6020,11556,11640
繞了許多遠路,10,MyGO,6021,11660,11696
即使如此仍有人選擇前進,10,MyGO,6022,11716,11788
我放開了我的手,10,MyGO,6023,11808,11872
我不希望忘記,10,MyGO,6024,11912,11952
不希望失去,10,MyGO,6025,11968,12004
我拾起殘留在我心中的碎片,10,MyGO,6026,12036,12120
牠們化為了一首詩,10,MyGO,6027,12140,12200
"沒錯,這是一首詩",10,MyGO,6028,12220,12296
我不曉得怎麼樣才是正確的唱法,10,MyGO,6029,12556,12644
但希望妳能聽聽這首詩,10,MyGO,6030,12672,12716
希望妳能唱唱這首詩,10,MyGO,6031,12736,12792
再一次回到我身邊,10,MyGO,6032,12816,12856
已經不在的妳,10,MyGO,6033,12872,12904
已經改變的妳,10,MyGO,6034,12920,12964
妳留下我個火,10,MyGO,6035,12980,13012
"我為了將這首詩傳達給妳,叫喊著",10,MyGO,6036,13032,13108
就算聲音變得沙啞乾汨,10,MyGO,6037,13144,13220
在將這首詩傳達給妳之前,10,MyGO,6038,13244,13300
我已經決定要一直唱下去了,10,MyGO,6039,13320,13388
"^ ( 二 J @ 昧 C 毋, ^ U 4 *",10,MyGO,6040,13604,13608
有趣的女孩子,10,MyGO,6041,13680,13744
聽說小燈個人辦演唱會耶,10,MyGO,6042,13872,13932
樂團呢?,10,MyGO,6043,13948,13964
偶爾會有個女生來彈吉他,10,MyGO,6044,13968,14020
現在話題好像傳開了喔,10,MyGO,6045,14036,14088
從來沒看過這種演唱會,10,MyGO,6046,14092,14144
歌詞好像和之前不一樣耶,10,MyGO,6047,14148,14196
吉他的旋律也都有變化,10,MyGO,6048,14200,14252
來了一群有趣的女生呢,10,MyGO,6049,14256,14308
小燈,10,MyGO,6050,14312,14332
我昨天有去看演唱會喔,10,MyGO,6051,14336,14380
妳的朗讀好棒喔,10,MyGO,6052,14384,14420
我都聽到哭出來了,10,MyGO,6053,14424,14468
下次什麼時候演出啊? 小燈好像變有名了耶,10,MyGO,6054,14472,14552
是啊,10,MyGO,6055,14564,14596
她果然不需要我嘛,10,MyGO,6056,14600,14652
為什麼野貓會和燈同台演出?,10,MyGO,6057,14664,14720
樂奈最喜歡有趣的事情了,10,MyGO,6058,14724,14792
立希不和她們一起演出嗎,10,MyGO,6059,14796,14836
我%,10,MyGO,6060,14840,14856
來幫忙打鼓,10,MyGO,6061,14880,14900
我正在打工耶,10,MyGO,6062,14920,14944
沒關係喔,10,MyGO,6063,14948,14976
等-下,10,MyGO,6064,15004,15012
等-下,10,MyGO,6065,15016,15020
路上小心,10,MyGO,6066,15024,15036
"別拉我,野貓",10,MyGO,6067,15040,15076
我已經,10,MyGO,6068,15080,15112
世界對我來說好遙遠,10,MyGO,6069,15144,15204
孤單的星星獨自轉個不停,10,MyGO,6070,15208,15296
就算努力踞起腳尖,10,MyGO,6071,15308,15360
還是沒辦法變成人類,10,MyGO,6072,15364,15420
春天的陽光:..,10,MyGO,6073,15440,15472
春天的陽光::.,10,MyGO,6074,15476,15476
"但是,我必須把詩繼續唱下去",10,MyGO,6075,16252,16316
我不希望傷害妳,10,MyGO,6076,16336,16376
我不想將手放開,10,MyGO,6077,16392,16436
"對不起,我的重要之人",10,MyGO,6078,16460,16524
"想傳達給妳的思緒,總是卡在喉間",10,MyGO,6079,16544,16632
無法化為言語,10,MyGO,6080,16636,16676
最起碼我想將這首詩留給妳,10,MyGO,6081,16700,16768
我自以為有在為燈著想,10,MyGO,6082,16972,17024
但根本什麼也沒想,10,MyGO,6083,17040,17068
抱歉擅作主張找海鈴來,10,MyGO,6084,17100,17156
"妳說討厭樂團,但又開了演唱會",10,MyGO,6085,17180,17236
搞不懂妳心裡到底在想什麼,10,MyGO,6086,17256,17324
但是,10,MyGO,6087,17352,17376
在聽過燈的詩之後我明白了,10,MyGO,6088,17412,17464
立希,10,MyGO,6089,17620,17644
謝謝妳願意過來,10,MyGO,6090,17668,17720
燈,10,MyGO,6091,17740,17760
小睦,10,MyGO,6092,17892,17924
爽世的事怎麼辦?,10,MyGO,6093,18096,18140
妳為什麼會知道?,10,MyGO,6094,18152,18180
爽世她有什麼打算?,10,MyGO,6095,18184,18228
爽世她-..不曉得如何是好了,10,MyGO,6096,18252,18324
什麼意思?,10,MyGO,6097,18328,18344
等,10,MyGO,6098,18368,18372
等..,10,MyGO,6099,18376,18384
"小愛,早安",10,MyGO,6100,18560,18592
早安,10,MyGO,6101,18596,18644
來彈吉他,10,MyGO,6102,18756,18792
起辦演唱會,10,MyGO,6103,18848,18888
妳不是不需要我了嗎,10,MyGO,6104,18908,18940
需要!,10,MyGO,6105,18944,18972
我需要愛音!,10,MyGO,6106,18976,19008
不能少了愛音,10,MyGO,6107,19012,19036
不要這麼大聲啦,10,MyGO,6108,19040,19080
拜託妳彈吉他,10,MyGO,6109,19084,19124
愛音,10,MyGO,6110,19288,19316
不要跟過來,10,MyGO,6111,19348,19376
愛音,10,MyGO,6112,19416,19440
妳很煩耶,10,MyGO,6113,19444,19472
妳們已經有吉他手了吧,10,MyGO,6114,19784,19824
當初是妳邀我的,10,MyGO,6115,19828,19876
邀我 起組樂團,10,MyGO,6116,19880,19924
我又不是真的很想玩樂團,10,MyGO,6117,19940,19992
那妳為什麼要邀我?,10,MyGO,6118,20008,20072
這種事不重要吧?,10,MyGO,6119,20076,20104
愛音,10,MyGO,6120,20108,20128
我愛慕虛榮啦,10,MyGO,6121,20172,20204
愛音一直拚了命地在掙扎,10,MyGO,6122,20348,20428
爽世和我也都迷失了方向,10,MyGO,6123,20532,20644
讓我們,10,MyGO,6124,20696,20720
讓我們 起迷失吧,10,MyGO,6125,20772,20816
都是小燈害的,10,MyGO,6126,21216,21256
爽世同學,10,MyGO,6127,21392,21416
我有事要和妳說,10,MyGO,6128,21548,21576
等下,10,MyGO,6129,21596,21620
爽世同學,10,MyGO,6130,21648,21664
不要跟過來,10,MyGO,6131,21668,21692
在妳肯聽我說前我會一直跟著妳,10,MyGO,6132,21696,21752
進來吧,10,MyGO,6133,22256,22280
完全就是超高級飯店,10,MyGO,6134,22424,22460
點生活感也沒有,10,MyGO,6135,22464,22504
妳該不會是一個入住吧?,10,MyGO,6136,22508,22548
我和母親住一起,10,MyGO,6137,22552,22584
謝謝,10,MyGO,6138,22608,22632
這股香氣,10,MyGO,6139,22672,22700
是我們第次見面時 起喝的紅茶,10,MyGO,6140,22720,22788
真虧妳敢找我講話,10,MyGO,6141,22792,22832
妳全都聽說了吧?,10,MyGO,6142,22860,22896
聽說了,10,MyGO,6143,22900,22924
我雖然很生氣,10,MyGO,6144,22928,22956
但又覺得爽世同學也有人性的=面,10,MyGO,6145,22960,23024
妳不僅表裡不 又滿口謊言,10,MyGO,6146,23072,23140
而且挺壞心眼的不是嗎,10,MyGO,6147,23156,23192
妳是來找我吵架的嗎,10,MyGO,6148,23196,23236
聽說妳迷失了,10,MyGO,6149,23240,23268
小燈是這麼說的,10,MyGO,6150,23284,23320
什麼意思?,10,MyGO,6151,23324,23344
小燈在等妳,10,MyGO,6152,23348,23384
就算妳說不需要我,10,MyGO,6153,23448,23500
我還是會繼續下去,10,MyGO,6154,23504,23536
出發點明明就只是愛慕虛榮,10,MyGO,6155,23552,23592
是啊,10,MyGO,6156,23604,23628
這樂團不是我們開始的嗎,10,MyGO,6157,23644,23688
既然如此,10,MyGO,6158,23804,23832
就由我來將牠結束掉,10,MyGO,6159,23864,23908
LlVE HoUS巳 Rir'e,10,MyGO,6160,23936,23980
接下來換小燈了,10,MyGO,6161,23984,24016
觀眾變多了呢,10,MyGO,6162,24020,24064
來了好多觀眾喔,10,MyGO,6163,24164,24216
終於來了,10,MyGO,6164,24220,24244
什麼叫終於啊,10,MyGO,6165,24248,24272
愛音,10,MyGO,6166,24288,24320
做好準備了嗎,10,MyGO,6167,24408,24440
是是是,10,MyGO,6168,24460,24484
燈?,10,MyGO,6169,24624,24644
前面,10,MyGO,6170,24704,24716
前面...,10,MyGO,6171,24720,24728
等-下,10,MyGO,6172,24900,24948
放開我,10,MyGO,6173,24964,24988
等-下,10,MyGO,6174,25116,25132
等-下,10,MyGO,6175,25136,25168
不要誤會了,10,MyGO,6176,25172,25208
我是來結束這樂團的,10,MyGO,6177,25212,25248
T,10,MyGO,6178,25584,25584
7,10,MyGO,6179,25588,25588
4,10,MyGO,6180,25608,25608
0 等-下,10,MyGO,6181,25632,25636
7/0 等-下,10,MyGO,6182,25640,25640
等-下,10,MyGO,6183,25644,25652
等-下,10,MyGO,6184,25656,25656
0,10,MyGO,6185,25712,25724
我一直都不明白,10,MyGO,6186,26068,26144
找不到正解和普通的定義,10,MyGO,6187,26148,26228
世界離我好遙遠好遙遠,10,MyGO,6188,26232,26316
